date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:27	69481/69481	---M-Z	200	added ('OK')	text/html	etag:%2210f69-5d70157c17036-gzip%22	https://themesdesign.in/oxhen/layouts/index-1.html	E:/httrack/project2/themesdesign.in/oxhen/layouts/index-1.html	(from )
17:40:28	278/278	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Feb%202022%2012:10:26%20GMT	https://themesdesign.in/robots.txt		(from )
17:40:28	15406/15406	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%223c2e-5d2881cf5ab5b%22	https://themesdesign.in/oxhen/layouts/images/favicon.ico	E:/httrack/project2/themesdesign.in/oxhen/layouts/images/favicon.ico	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:28	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%2228021-5d2881cf4c0f5-gzip%22	https://themesdesign.in/oxhen/layouts/css/bootstrap.min.css	E:/httrack/project2/themesdesign.in/oxhen/layouts/css/bootstrap.min.css	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:28	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-5d2881cf4c0f5-gzip%22	https://themesdesign.in/oxhen/layouts/css/aos.css	E:/httrack/project2/themesdesign.in/oxhen/layouts/css/aos.css	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:28	15182/15182	---M-Z	200	added ('OK')	text/css	etag:%223b4e-5d2881cf4c0f5-gzip%22	https://themesdesign.in/oxhen/layouts/css/swiper-bundle.min.css	E:/httrack/project2/themesdesign.in/oxhen/layouts/css/swiper-bundle.min.css	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:29	285967/285967	---M-Z	200	added ('OK')	text/css	etag:%2245d0f-5d2881cf4c0f5-gzip%22	https://themesdesign.in/oxhen/layouts/css/materialdesignicons.min.css	E:/httrack/project2/themesdesign.in/oxhen/layouts/css/materialdesignicons.min.css	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:29	29159/29159	---M-Z	200	added ('OK')	text/css	etag:%2271e7-5d28add693e51-gzip%22	https://themesdesign.in/oxhen/layouts/css/style.min.css	E:/httrack/project2/themesdesign.in/oxhen/layouts/css/style.min.css	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:29	8011/8011	---M--	200	added ('OK')	image/png	etag:%221f4b-5d2881cf7ed87%22	https://themesdesign.in/oxhen/layouts/images/logo-light.png	E:/httrack/project2/themesdesign.in/oxhen/layouts/images/logo-light.png	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:30	8256/8256	---M--	200	added ('OK')	image/png	etag:%222040-5d2881cf7ed87%22	https://themesdesign.in/oxhen/layouts/images/logo-dark.png	E:/httrack/project2/themesdesign.in/oxhen/layouts/images/logo-dark.png	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:30	24363/24363	---M--	200	added ('OK')	image/jpeg	etag:%225f2b-5d2881cf5ab5b%22	https://themesdesign.in/oxhen/layouts/images/google.jpg	E:/httrack/project2/themesdesign.in/oxhen/layouts/images/google.jpg	(from https://themesdesign.in/oxhen/layouts/index-1.html)
17:40:30	527/527	---M--	200	added ('OK')	image/svg+xml	etag:%2220f-5d2881cf5ab5b%22	https://themesdesign.in/oxhen/layouts/images/github.svg	E:/httrack/project2/themesdesign.in/oxhen/layouts/images/github.svg	(from https://themesdesign.in/oxhen/layouts/index-1.html)
